File created on 07/10/2010 at 16:53:22

[header]
satellites
time
latitude
longitude
height
YAW__
YAW_

[channel units]



[comments]
Log Rate (Hz) : 1
Software Version : 1.9.8 (Build 004)
Created from KML File
Track Offset (metres):0.00;0.00

[column names]
sats time lat long height YAW__ YAW_ 
[data]
020 000000.00 +03026.60688 -00357.94764 +00451.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.60742 -00357.94710 +00451.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.60802 -00357.94662 +00451.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.60856 -00357.94614 +00451.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.60916 -00357.94566 +00451.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.60970 -00357.94512 +00452.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61024 -00357.94464 +00452.09 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61084 -00357.94416 +00452.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61138 -00357.94368 +00452.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61192 -00357.94320 +00452.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61246 -00357.94272 +00452.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61300 -00357.94224 +00452.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61354 -00357.94176 +00452.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61408 -00357.94128 +00452.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61462 -00357.94080 +00452.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61516 -00357.94032 +00452.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61570 -00357.93984 +00452.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61624 -00357.93936 +00452.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61678 -00357.93894 +00452.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61732 -00357.93846 +00452.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61786 -00357.93804 +00452.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61840 -00357.93756 +00452.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61888 -00357.93708 +00452.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61942 -00357.93666 +00452.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.61990 -00357.93618 +00453.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62044 -00357.93576 +00453.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62092 -00357.93528 +00453.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62146 -00357.93480 +00453.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62194 -00357.93438 +00453.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62242 -00357.93390 +00453.22 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62290 -00357.93348 +00453.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62338 -00357.93306 +00453.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62386 -00357.93264 +00453.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62434 -00357.93216 +00453.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62482 -00357.93174 +00453.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62530 -00357.93132 +00453.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62578 -00357.93090 +00453.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62626 -00357.93048 +00453.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62674 -00357.93006 +00453.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62716 -00357.92964 +00453.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62764 -00357.92928 +00453.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62806 -00357.92886 +00453.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62854 -00357.92844 +00453.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62896 -00357.92808 +00453.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62944 -00357.92766 +00453.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.62986 -00357.92730 +00454.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63028 -00357.92688 +00454.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63070 -00357.92652 +00454.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63118 -00357.92616 +00454.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63154 -00357.92580 +00454.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63196 -00357.92544 +00454.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63238 -00357.92508 +00454.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63280 -00357.92472 +00454.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63316 -00357.92442 +00454.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63358 -00357.92406 +00454.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63394 -00357.92376 +00454.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63430 -00357.92346 +00454.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63466 -00357.92316 +00454.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63502 -00357.92286 +00454.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63538 -00357.92256 +00454.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63574 -00357.92226 +00454.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63610 -00357.92196 +00454.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63646 -00357.92172 +00454.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63676 -00357.92142 +00454.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63706 -00357.92118 +00454.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63736 -00357.92088 +00454.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63766 -00357.92064 +00454.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63796 -00357.92040 +00454.94 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63826 -00357.92016 +00454.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63850 -00357.91992 +00455.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63874 -00357.91974 +00455.04 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63898 -00357.91950 +00455.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63928 -00357.91932 +00455.11 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63946 -00357.91914 +00455.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63970 -00357.91896 +00455.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.63988 -00357.91878 +00455.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64006 -00357.91866 +00455.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64024 -00357.91848 +00455.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64383 -00357.91529 +00455.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64130 -00357.90456 +00459.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64420 -00357.90288 +00459.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64438 -00357.90270 +00459.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64462 -00357.90258 +00459.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64480 -00357.90240 +00459.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64504 -00357.90228 +00459.37 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64522 -00357.90210 +00459.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64546 -00357.90192 +00459.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64570 -00357.90174 +00459.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64594 -00357.90156 +00459.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64618 -00357.90138 +00459.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64648 -00357.90120 +00459.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64672 -00357.90096 +00459.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64696 -00357.90078 +00459.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64726 -00357.90060 +00459.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64756 -00357.90036 +00459.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64780 -00357.90012 +00459.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64804 -00357.89994 +00459.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64834 -00357.89970 +00459.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64858 -00357.89952 +00459.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64888 -00357.89922 +00459.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64924 -00357.89898 +00459.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64954 -00357.89874 +00459.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.64984 -00357.89850 +00459.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65008 -00357.89826 +00459.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65038 -00357.89802 +00459.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65068 -00357.89772 +00459.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65098 -00357.89748 +00459.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65134 -00357.89718 +00459.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65158 -00357.89694 +00459.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65200 -00357.89664 +00459.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65230 -00357.89640 +00459.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65260 -00357.89616 +00459.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65284 -00357.89592 +00459.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65326 -00357.89562 +00459.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65362 -00357.89532 +00460.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65392 -00357.89508 +00460.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65428 -00357.89478 +00460.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65458 -00357.89454 +00460.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65488 -00357.89424 +00460.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65524 -00357.89400 +00460.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65560 -00357.89370 +00460.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65596 -00357.89340 +00460.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65626 -00357.89316 +00460.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65662 -00357.89292 +00460.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65698 -00357.89256 +00460.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65728 -00357.89232 +00460.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65764 -00357.89202 +00460.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65794 -00357.89178 +00460.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65830 -00357.89148 +00460.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65866 -00357.89118 +00460.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65908 -00357.89088 +00460.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65944 -00357.89058 +00460.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.65974 -00357.89022 +00460.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66010 -00357.88998 +00460.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66046 -00357.88968 +00460.87 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66082 -00357.88938 +00460.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66118 -00357.88902 +00460.94 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66154 -00357.88872 +00461.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66196 -00357.88836 +00461.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66232 -00357.88806 +00461.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66274 -00357.88770 +00461.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66310 -00357.88740 +00461.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66352 -00357.88704 +00461.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66394 -00357.88668 +00461.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66430 -00357.88632 +00461.45 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66472 -00357.88602 +00461.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66508 -00357.88566 +00461.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66538 -00357.88536 +00461.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66574 -00357.88506 +00461.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66610 -00357.88476 +00461.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66640 -00357.88440 +00461.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66676 -00357.88410 +00461.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66712 -00357.88374 +00461.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66742 -00357.88344 +00461.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66754 -00357.88326 +00461.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66772 -00357.88296 +00461.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66790 -00357.88272 +00460.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66820 -00357.88248 +00460.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66844 -00357.88218 +00460.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66874 -00357.88188 +00460.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66904 -00357.88158 +00460.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66934 -00357.88128 +00460.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66958 -00357.88098 +00460.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.66994 -00357.88062 +00460.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67018 -00357.88032 +00460.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67054 -00357.88002 +00460.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67084 -00357.87972 +00460.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67114 -00357.87936 +00460.09 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67150 -00357.87906 +00460.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67186 -00357.87870 +00460.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67216 -00357.87834 +00460.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67252 -00357.87804 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67288 -00357.87768 +00459.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67324 -00357.87732 +00459.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67360 -00357.87696 +00459.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67396 -00357.87666 +00459.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67432 -00357.87630 +00459.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67468 -00357.87594 +00459.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67504 -00357.87558 +00459.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67540 -00357.87522 +00459.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67576 -00357.87492 +00459.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67612 -00357.87456 +00459.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67648 -00357.87420 +00459.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67684 -00357.87384 +00459.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67726 -00357.87348 +00459.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67762 -00357.87312 +00459.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67804 -00357.87276 +00459.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67840 -00357.87240 +00459.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67876 -00357.87204 +00459.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67918 -00357.87168 +00459.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67960 -00357.87132 +00459.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68002 -00357.87096 +00459.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68038 -00357.87060 +00459.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68080 -00357.87030 +00459.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68116 -00357.86994 +00459.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68158 -00357.86958 +00459.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68200 -00357.86922 +00459.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68242 -00357.86886 +00459.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68278 -00357.86850 +00459.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68320 -00357.86820 +00459.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68362 -00357.86784 +00459.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68404 -00357.86748 +00459.87 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68440 -00357.86712 +00459.87 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68482 -00357.86676 +00459.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68524 -00357.86640 +00459.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68566 -00357.86604 +00459.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68602 -00357.86568 +00459.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68644 -00357.86526 +00459.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68686 -00357.86490 +00459.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68728 -00357.86454 +00459.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68764 -00357.86412 +00459.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68806 -00357.86376 +00459.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68848 -00357.86340 +00459.94 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68890 -00357.86304 +00459.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68926 -00357.86262 +00459.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68968 -00357.86226 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69010 -00357.86190 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69052 -00357.86154 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69088 -00357.86112 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69130 -00357.86076 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69172 -00357.86034 +00459.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69214 -00357.85998 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69250 -00357.85962 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69292 -00357.85920 +00459.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69334 -00357.85884 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69376 -00357.85842 +00459.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69418 -00357.85806 +00459.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69460 -00357.85764 +00460.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69502 -00357.85728 +00460.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69544 -00357.85686 +00460.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69586 -00357.85650 +00460.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69628 -00357.85608 +00460.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69670 -00357.85572 +00460.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69712 -00357.85536 +00460.09 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69754 -00357.85494 +00460.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69796 -00357.85458 +00460.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69838 -00357.85422 +00460.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69880 -00357.85380 +00460.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69928 -00357.85344 +00460.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69964 -00357.85308 +00460.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70006 -00357.85266 +00460.22 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70048 -00357.85230 +00460.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70090 -00357.85188 +00460.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70132 -00357.85152 +00460.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70168 -00357.85116 +00460.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70210 -00357.85080 +00460.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70252 -00357.85038 +00460.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70294 -00357.85002 +00460.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70336 -00357.84960 +00460.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70378 -00357.84918 +00460.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70420 -00357.84882 +00460.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70468 -00357.84840 +00460.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70510 -00357.84798 +00460.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70552 -00357.84756 +00460.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70600 -00357.84714 +00460.37 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70642 -00357.84672 +00460.37 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70690 -00357.84630 +00460.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70738 -00357.84588 +00460.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70780 -00357.84546 +00460.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70828 -00357.84498 +00460.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70876 -00357.84456 +00460.45 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70924 -00357.84408 +00460.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70972 -00357.84366 +00460.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71026 -00357.84318 +00460.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71074 -00357.84276 +00460.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71122 -00357.84228 +00460.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71170 -00357.84186 +00460.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71224 -00357.84138 +00460.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71278 -00357.84090 +00460.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71326 -00357.84042 +00460.60 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71380 -00357.83994 +00460.61 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71428 -00357.83946 +00460.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71482 -00357.83898 +00460.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71536 -00357.83850 +00460.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71590 -00357.83802 +00460.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71638 -00357.83754 +00460.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71692 -00357.83706 +00460.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71746 -00357.83658 +00460.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71800 -00357.83610 +00460.87 +0.00000E+00 +0.00000E+00 
